Title	Creator	Contributors	Date	Subjects	Description	Original Format/Size	Publisher	Language	Format	Repository	Coverage	Restrictions	Cite as	Cataloger	Catalog Date	Object File Name	Contact and Ordering Information	Item URL	Collection URL	Type	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Hill Memorial Library, concrete details of main stairs	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Architecture;Louisiana;Buildings--Designs and plans;Louisiana State University (Baton Rouge, La.);		Architectural drawings;aat;24x30.75"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000154	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/153	153	41946193062003_tl000154.jpg	/TLD/image/41946193062003_tl000154.jpg
Hill Memorial Library, detail of marble work in vestibule	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Architecture;Louisiana;Buildings--Designs and plans;Louisiana State University (Baton Rouge, La.);		Architectural drawings;aat;36.75x30.75"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000155	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/154	154	71646193062003_tl000155.jpg	/TLD/image/71646193062003_tl000155.jpg
Hill Memorial Library, f.s. detail of intersection of coffer beam	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Architecture;Louisiana;Buildings--Designs and plans;Louisiana State University (Baton Rouge, La.);		Architectural drawings;aat;18.54x19.5"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000156	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/155	155	91946193062003_tl000156.jpg	/TLD/image/91946193062003_tl000156.jpg
Hill Memorial Library, ceiling plan of Reference Room and of Periodical Room	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Architecture;Louisiana;Buildings--Designs and plans;Louisiana State University (Baton Rouge, La.);		Architectural drawings;aat;18.77x22.25"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000157	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/156	156	6047193062003_tl000157.jpg	/TLD/image/6047193062003_tl000157.jpg
Hill Memorial Library, detail of four doors--second floor lobby	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Architecture;Louisiana;Buildings--Designs and plans;Louisiana State University (Baton Rouge, La.);		Architectural drawings;aat;32.04x22"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000158	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/157	157	24747193062003_tl000158.jpg	/TLD/image/24747193062003_tl000158.jpg
Hill Memorial Library, detail of steel spandrels in rear	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Architecture;Louisiana;Buildings--Designs and plans;Louisiana State University (Baton Rouge, La.);		Architectural drawings;aat;21.86x27.75"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000159	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/158	158	45047193062003_tl000159.jpg	/TLD/image/45047193062003_tl000159.jpg
Memorial Tower, roof plan	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Architecture;Louisiana;Buildings--Designs and plans;Louisiana State University (Baton Rouge, La.);		Architectural drawings;aat;25.95x15"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000160	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/159	159	62247193062003_tl000160.jpg	/TLD/image/62247193062003_tl000160.jpg
Hill Memorial Library, detail of stairways	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Architecture;Louisiana;Buildings--Designs and plans;Louisiana State University (Baton Rouge, La.);		Architectural drawings;aat;21.57x27.25"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000161	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/160	160	81047193062003_tl000161.jpg	/TLD/image/81047193062003_tl000161.jpg
Hill Memorial Library, detail opening between Lobby and Manuscript Room	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Architecture;Louisiana;Buildings--Designs and plans;Louisiana State University (Baton Rouge, La.);		Architectural drawings;aat;29.83x24.13"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000162	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/161	161	1348193062003_tl000162.jpg	/TLD/image/1348193062003_tl000162.jpg
Design of Campus	Olmsted Brothers		1921;1921	Architectural drawing;Baton Rouge, La.;Architecture;Louisiana;Buildings--Designs and plans;Louisiana State University (Baton Rouge, La.);		Architectural drawings;aat;50.16x33.63"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000163	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/162	162	41948193062003_tl000163.jpg	/TLD/image/41948193062003_tl000163.jpg
